original_index,text_column,text,negative,neutral,positive,sentiment,date,year,month
363,Article,Poland Presidential Election Exposes Cracks In Booming Economy,0.026880629360675812,0.9255285859107971,0.04759076610207558,neutral,2025-05-28,2025,5
364,Article,Polish Far Right Leader Fails To Endorse Any Presidential Rival,0.02388545498251915,0.8382033109664917,0.13791127502918243,neutral,2025-05-28,2025,5
365,Article,Portugal President To Meet Parties Before Naming Prime Minister,0.026614366099238396,0.030401285737752914,0.942984402179718,positive,2025-05-28,2025,5
366,Article,Portugal S Far Right Shatters 50 Years Of Two Party Dominance,0.06940140575170517,0.48206689953804016,0.44853171706199646,neutral,2025-05-28,2025,5
367,Article,Rapper Nba Youngboy Ex Chicago Gang Leader Win Trump Clemency,0.06409971415996552,0.13398678600788116,0.8019134402275085,positive,2025-05-28,2025,5
368,Article,Slovak Auto Industry Warns Of Higher Taxes Shift Away From Eu,0.23964355885982513,0.6490187644958496,0.11133766174316406,neutral,2025-05-28,2025,5
369,Article,South Korea Set To Balance Us China Ties More If Lee Wins Vote,0.9118064045906067,0.015002066269516945,0.07319153845310211,negative,2025-05-28,2025,5
370,Article,Thai Cambodian Soldiers Exchange Fire At Disputed Border Area,0.0339728519320488,0.8342736959457397,0.13175345957279205,neutral,2025-05-28,2025,5
371,Article,Trump Downplays Musk Tax Bill Criticism Says Need To Win Votes,0.02639293298125267,0.8461601138114929,0.1274469643831253,neutral,2025-05-28,2025,5
372,Article,Trump Immigration Officials Set Target Of 3 000 Arrests A Day,0.07058802247047424,0.3456876277923584,0.583724319934845,positive,2025-05-28,2025,5
373,Article,Trump Insists To Wall Street He S No Chicken On Tariff Policy,0.0634867399930954,0.04007330909371376,0.8964399695396423,positive,2025-05-28,2025,5
374,Article,Trump Says Harvard Should Cap Foreign Student Enrollment At 15 Mb86X0Ql,0.07947013527154922,0.18103960156440735,0.739490270614624,positive,2025-05-28,2025,5
375,Article,Trump To Ask Congress To Codify Doge Cuts Hitting Pbs And Npr,0.1844327449798584,0.03430362045764923,0.7812636494636536,positive,2025-05-28,2025,5
376,Article,Trump Warned Netanyahu Iran Strike Would Be Inappropriate,0.023874210193753242,0.8828056454658508,0.09332016110420227,neutral,2025-05-28,2025,5
377,Article,Trump Weighs Pardons For Michigan Governor Kidnapping Plotters,0.12313850224018097,0.5415973663330078,0.33526408672332764,neutral,2025-05-28,2025,5
378,Article,Uk Taps Ukraine Lessons To Plow 1 Billion Into Warfare Systems,0.3392212390899658,0.013307793065905571,0.6474709510803223,positive,2025-05-28,2025,5
379,Article,Uk To Fast Track First New Reservoirs As Water Supply Risks Loom,0.8804935216903687,0.026801597326993942,0.09270495176315308,negative,2025-05-28,2025,5
380,Article,Ukraine Needs 30 Billion To Boost Arms Output Zelenskiy Says,0.9036437273025513,0.012905548326671124,0.08345071226358414,negative,2025-05-28,2025,5
381,Article,Us Announces Visa Curbs Targeting Social Media Censorship,0.03056410327553749,0.8643669486045837,0.10506896674633026,neutral,2025-05-28,2025,5
382,Article,Us Waiting On Russia Sanctions To Keep Talks Alive Trump Says,0.15554679930210114,0.027771087363362312,0.8166821002960205,positive,2025-05-28,2025,5
383,Article,Us Will Revoke Visas Of Chinese Students Escalating Crackdown,0.02104525826871395,0.9162359237670898,0.06271886825561523,neutral,2025-05-28,2025,5
384,Article,China Calls Us Plan To Revoke Student Visas Discriminatory,0.026393597945570946,0.8184504508972168,0.1551560014486313,neutral,2025-05-29,2025,5
385,Article,China Cut Drone Sales To West But Supplies Them To Russia Ukraine Says,0.057603221386671066,0.5125606656074524,0.42983612418174744,neutral,2025-05-29,2025,5
386,Article,China Defense Chief To Skip Singapore Forum Attended By Hegseth,0.0932045429944992,0.027787668630480766,0.8790078163146973,positive,2025-05-29,2025,5
387,Article,Elon Musk S Doge Exit Won T Stop Pain From Federal Layoffs,0.03141256421804428,0.9141704440116882,0.05441693961620331,neutral,2025-05-29,2025,5
388,Article,Farmers Press Trump For Biofuels Boost To Counter Tariff Losses,0.8394208550453186,0.033118899911642075,0.12746022641658783,negative,2025-05-29,2025,5
389,Article,Harvard Case Judge To Expand Block On Trump Foreign Student Ban,0.08044233173131943,0.5837767720222473,0.3357808589935303,neutral,2025-05-29,2025,5
390,Article,Harvard President Embraces Foreign Students Amid Trump Fight,0.16058367490768433,0.052922122180461884,0.7864941954612732,positive,2025-05-29,2025,5
391,Article,Hassett Says Us Has Other Options On Tariffs But Awaiting Appeal,0.07668732851743698,0.020688509568572044,0.9026241302490234,positive,2025-05-29,2025,5
392,Article,Imf Approves 500 Million Ukraine Payment As Peace Talks Stall,0.5049871206283569,0.02525455132126808,0.4697582721710205,negative,2025-05-29,2025,5
393,Article,Israel Approves New Settlements To Obstruct Palestinian State,0.29059502482414246,0.15075388550758362,0.5586510896682739,positive,2025-05-29,2025,5
394,Article,Libya Faces New Oil Shutdown Threat After Gunmen Storm Hq,0.02209983393549919,0.9416252374649048,0.03627481684088707,neutral,2025-05-29,2025,5
395,Article,Lutnick Defends Us Tariffs As Key To India Pakistan Ceasefire,0.22924725711345673,0.02946447767317295,0.7412883043289185,positive,2025-05-29,2025,5
396,Article,Marcos Cabinet Shuffle Sees Promotion For Officer Who Helped Arrest Duterte,0.1909465193748474,0.08196251839399338,0.7270909547805786,positive,2025-05-29,2025,5
397,Article,Musk Departs Doge Leaving Cost Cutting Effort S Legacy In Doubt,0.037746600806713104,0.3706558346748352,0.5915975570678711,positive,2025-05-29,2025,5
398,Article,Musk S No 2 Also Departing Doge As Officials Hit Time Limit,0.1388372927904129,0.23670020699501038,0.6244625449180603,positive,2025-05-29,2025,5
399,Article,Nvidia Faces Bipartisan Concern On China Research Facility Plans,0.011018265038728714,0.9600614309310913,0.02892031893134117,neutral,2025-05-29,2025,5
400,Article,Reform S Farage Sets Out Trump Style Bid To Make Uk A Crypto Hub,0.055338386446237564,0.02466818131506443,0.9199934601783752,positive,2025-05-29,2025,5
401,Article,Rfk Jr Slams Medical Journals Floats In House Publishing Plan,0.056889116764068604,0.01296814065426588,0.9301427602767944,positive,2025-05-29,2025,5
402,Article,Singapore Premier Warns Lawmakers On Perceptions Of Impropriety,0.023743757978081703,0.8980064988136292,0.07824975252151489,neutral,2025-05-29,2025,5
403,Article,South Africa S Eff Asks Court To Stop Proposed Fuel Levy Hike,0.025178778916597366,0.7290579676628113,0.24576333165168762,neutral,2025-05-29,2025,5
404,Article,South Africa To Probe Delays In Prosecuting Apartheid Crimes,0.13673849403858185,0.2669205367565155,0.5963409543037415,positive,2025-05-29,2025,5
405,Article,Starmer To Accuse Farage Of Truss Style Fantasy Economic Plans,0.03477604314684868,0.7611802816390991,0.2040436863899231,neutral,2025-05-29,2025,5
406,Article,Taiwan Says Us Trade Deal Push Continues Despite Court Ruling,0.8995931148529053,0.045970212668180466,0.054436713457107544,negative,2025-05-29,2025,5
407,Article,Texas Follows Florida In Republican Push To Remake Us Colleges,0.30923622846603394,0.03359692916274071,0.6571667790412903,positive,2025-05-29,2025,5
408,Article,Thai Attorneys Drop Royal Insult Charge Against Us Academic,0.06573426723480225,0.7435680627822876,0.19069768488407135,neutral,2025-05-29,2025,5
409,Article,Trump Can Offset Tariff Ruling With Other Tools Goldman Says,0.18890716135501862,0.008824106305837631,0.8022687435150146,positive,2025-05-29,2025,5
410,Article,Trump Sees Iran Deal That Allows Us To Destroy Nuclear Sites,0.5691471099853516,0.01532268151640892,0.41553017497062683,negative,2025-05-29,2025,5
411,Article,Trump Xi Truce Under Fire As China Hawks Target Students Tech,0.054169364273548126,0.7776244878768921,0.1682060956954956,neutral,2025-05-29,2025,5
412,Article,Vietnam Blocks Printed Copies Of The Economist Over To Lam Cover,0.03739425912499428,0.04414690285921097,0.918458878993988,positive,2025-05-29,2025,5
413,Article,Why Poland S Election Runoff Is Key Test For Maga Populism In Europe,0.12302768230438232,0.018012607470154762,0.8589596748352051,positive,2025-05-29,2025,5
